Province,Year,scenario,statistic,rx1day,additive_bias,overlap_n,rx1day_aligned
江苏,2049,ssp585,median,65.29,5.071313321111111,9,70.36131332111111
江苏,2050,ssp585,median,62.92,5.071313321111111,9,67.99131332111111
江西,2024,ssp585,median,63.61,-13.965715821111111,9,49.64428417888889
江西,2025,ssp585,median,65.97,-13.965715821111111,9,52.00428417888889
江西,2026,ssp585,median,66.25,-13.965715821111111,9,52.28428417888889
江西,2027,ssp585,median,64.12,-13.965715821111111,9,50.154284178888894
江西,2028,ssp585,median,63.34,-13.965715821111111,9,49.37428417888889
江西,2029,ssp585,median,64.65,-13.965715821111111,9,50.684284178888895
江西,2030,ssp585,median,66.15,-13.965715821111111,9,52.184284178888895
江西,2031,ssp585,median,64.14,-13.965715821111111,9,50.17428417888889
江西,2032,ssp585,median,64.53,-13.965715821111111,9,50.56428417888889
江西,2033,ssp585,median,68.61,-13.965715821111111,9,54.64428417888889
江西,2034,ssp585,median,66.16,-13.965715821111111,9,52.194284178888886
江西,2035,ssp585,median,66.99,-13.965715821111111,9,53.024284178888884
江西,2036,ssp585,median,67.72,-13.965715821111111,9,53.75428417888889
江西,2037,ssp585,median,63.07,-13.965715821111111,9,49.10428417888889
江西,2038,ssp585,median,66.94,-13.965715821111111,9,52.97428417888889
江西,2039,ssp585,median,68.32,-13.965715821111111,9,54.35428417888888
江西,2040,ssp585,median,68.71,-13.965715821111111,9,54.74428417888888
江西,2041,ssp585,median,67.04,-13.965715821111111,9,53.074284178888895
江西,2042,ssp585,median,66.03,-13.965715821111111,9,52.06428417888889
江西,2043,ssp585,median,63.03,-13.965715821111111,9,49.06428417888889
江西,2044,ssp585,median,66.56,-13.965715821111111,9,52.59428417888889
江西,2045,ssp585,median,64.12,-13.965715821111111,9,50.154284178888894
江西,2046,ssp585,median,67.87,-13.965715821111111,9,53.904284178888894
江西,2047,ssp585,median,68.37,-13.965715821111111,9,54.404284178888894
江西,2048,ssp585,median,63.99,-13.965715821111111,9,50.02428417888889
江西,2049,ssp585,median,68.42,-13.965715821111111,9,54.45428417888889
江西,2050,ssp585,median,68.95,-13.965715821111111,9,54.98428417888889
吉林,2024,ssp585,median,42.66,-6.971200530000001,9,35.68879946999999
吉林,2025,ssp585,median,45.23,-6.971200530000001,9,38.25879947
吉林,2026,ssp585,median,42.26,-6.971200530000001,9,35.28879947
吉林,2027,ssp585,median,42.16,-6.971200530000001,9,35.18879946999999
吉林,2028,ssp585,median,44.43,-6.971200530000001,9,37.45879947
吉林,2029,ssp585,median,44.01,-6.971200530000001,9,37.03879947
吉林,2030,ssp585,median,44.56,-6.971200530000001,9,37.58879947
吉林,2031,ssp585,median,42.38,-6.971200530000001,9,35.408799470000005
吉林,2032,ssp585,median,41.6,-6.971200530000001,9,34.628799470000004
吉林,2033,ssp585,median,43.01,-6.971200530000001,9,36.03879947
吉林,2034,ssp585,median,41.69,-6.971200530000001,9,34.71879946999999
吉林,2035,ssp585,median,41.97,-6.971200530000001,9,34.998799469999994
吉林,2036,ssp585,median,43.41,-6.971200530000001,9,36.43879946999999
吉林,2037,ssp585,median,43.53,-6.971200530000001,9,36.55879947
吉林,2038,ssp585,median,44.77,-6.971200530000001,9,37.798799470000006
吉林,2039,ssp585,median,44.2,-6.971200530000001,9,37.22879947
吉林,2040,ssp585,median,44.01,-6.971200530000001,9,37.03879947
吉林,2041,ssp585,median,42.55,-6.971200530000001,9,35.57879946999999
吉林,2042,ssp585,median,44.02,-6.971200530000001,9,37.048799470000006
吉林,2043,ssp585,median,46.1,-6.971200530000001,9,39.128799470000004
吉林,2044,ssp585,median,43.42,-6.971200530000001,9,36.44879947
吉林,2045,ssp585,median,42.55,-6.971200530000001,9,35.57879946999999
吉林,2046,ssp585,median,47.58,-6.971200530000001,9,40.608799469999994
吉林,2047,ssp585,median,46.51,-6.971200530000001,9,39.53879947
吉林,2048,ssp585,median,46.55,-6.971200530000001,9,39.57879946999999
吉林,2049,ssp585,median,46.9,-6.971200530000001,9,39.92879947
吉林,2050,ssp585,median,47.47,-6.971200530000001,9,40.498799469999994
辽宁,2024,ssp585,median,52.17,-1.938256688888889,9,50.23174331111111
辽宁,2025,ssp585,median,54.34,-1.938256688888889,9,52.40174331111111
辽宁,2026,ssp585,median,57.04,-1.938256688888889,9,55.10174331111111
辽宁,2027,ssp585,median,50.32,-1.938256688888889,9,48.38174331111111
辽宁,2028,ssp585,median,53.83,-1.938256688888889,9,51.89174331111111
辽宁,2029,ssp585,median,56.91,-1.938256688888889,9,54.971743311111105
辽宁,2030,ssp585,median,57.88,-1.938256688888889,9,55.94174331111111
辽宁,2031,ssp585,median,54.16,-1.938256688888889,9,52.221743311111105
辽宁,2032,ssp585,median,53.14,-1.938256688888889,9,51.20174331111111
辽宁,2033,ssp585,median,52.34,-1.938256688888889,9,50.40174331111111
辽宁,2034,ssp585,median,51.76,-1.938256688888889,9,49.821743311111106
辽宁,2035,ssp585,median,54.01,-1.938256688888889,9,52.071743311111106
辽宁,2036,ssp585,median,57.37,-1.938256688888889,9,55.431743311111106
辽宁,2037,ssp585,median,53.26,-1.938256688888889,9,51.321743311111106
辽宁,2038,ssp585,median,59.02,-1.938256688888889,9,57.08174331111111
辽宁,2039,ssp585,median,52.99,-1.938256688888889,9,51.05174331111111
辽宁,2040,ssp585,median,54.24,-1.938256688888889,9,52.30174331111111
辽宁,2041,ssp585,median,53.31,-1.938256688888889,9,51.37174331111111
辽宁,2042,ssp585,median,54.21,-1.938256688888889,9,52.27174331111111
辽宁,2043,ssp585,median,59.29,-1.938256688888889,9,57.35174331111111
辽宁,2044,ssp585,median,56.43,-1.938256688888889,9,54.49174331111111
辽宁,2045,ssp585,median,56.07,-1.938256688888889,9,54.13174331111111
辽宁,2046,ssp585,median,58.19,-1.938256688888889,9,56.251743311111106
辽宁,2047,ssp585,median,59.37,-1.938256688888889,9,57.431743311111106
辽宁,2048,ssp585,median,54.17,-1.938256688888889,9,52.23174331111111
辽宁,2049,ssp585,median,57.86,-1.938256688888889,9,55.92174331111111
辽宁,2050,ssp585,median,58.14,-1.938256688888889,9,56.20174331111111
内蒙古,2024,ssp585,median,26.26,-15.646335767000002,9,10.613664233
内蒙古,2025,ssp585,median,25.82,-15.646335767000002,9,10.173664232999998
内蒙古,2026,ssp585,median,26.58,-15.646335767000002,9,10.933664232999996
内蒙古,2027,ssp585,median,26.03,-15.646335767000002,9,10.383664233
内蒙古,2028,ssp585,median,25.72,-15.646335767000002,9,10.073664232999997
内蒙古,2029,ssp585,median,27.44,-15.646335767000002,9,11.793664233
内蒙古,2030,ssp585,median,26.85,-15.646335767000002,9,11.203664233
内蒙古,2031,ssp585,median,25.6,-15.646335767000002,9,9.953664233
内蒙古,2032,ssp585,median,26.44,-15.646335767000002,9,10.793664233
内蒙古,2033,ssp585,median,26.24,-15.646335767000002,9,10.593664232999997
内蒙古,2034,ssp585,median,25.35,-15.646335767000002,9,9.703664233
内蒙古,2035,ssp585,median,27.57,-15.646335767000002,9,11.923664232999998
内蒙古,2036,ssp585,median,26.3,-15.646335767000002,9,10.653664232999999
内蒙古,2037,ssp585,median,27.11,-15.646335767000002,9,11.463664232999998
内蒙古,2038,ssp585,median,26.71,-15.646335767000002,9,11.063664232999999
内蒙古,2039,ssp585,median,27.48,-15.646335767000002,9,11.833664232999999
内蒙古,2040,ssp585,median,25.89,-15.646335767000002,9,10.243664232999999
内蒙古,2041,ssp585,median,26.02,-15.646335767000002,9,10.373664232999998
内蒙古,2042,ssp585,median,27.51,-15.646335767000002,9,11.863664233
内蒙古,2043,ssp585,median,27.6,-15.646335767000002,9,11.953664233
内蒙古,2044,ssp585,median,27.66,-15.646335767000002,9,12.013664232999998
内蒙古,2045,ssp585,median,26.8,-15.646335767000002,9,11.153664232999999
内蒙古,2046,ssp585,median,26.83,-15.646335767000002,9,11.183664232999996
内蒙古,2047,ssp585,median,27.4,-15.646335767000002,9,11.753664232999997
内蒙古,2048,ssp585,median,27.05,-15.646335767000002,9,11.403664232999999
内蒙古,2049,ssp585,median,28.29,-15.646335767000002,9,12.643664232999997
内蒙古,2050,ssp585,median,28.29,-15.646335767000002,9,12.643664232999997
宁夏,2024,ssp585,median,29.9,-5.7960236966666665,9,24.103976303333333
宁夏,2025,ssp585,median,30.11,-5.7960236966666665,9,24.313976303333334
宁夏,2026,ssp585,median,31.45,-5.7960236966666665,9,25.653976303333334
宁夏,2027,ssp585,median,28.94,-5.7960236966666665,9,23.143976303333336
宁夏,2028,ssp585,median,29.7,-5.7960236966666665,9,23.903976303333334
宁夏,2029,ssp585,median,30.03,-5.7960236966666665,9,24.233976303333336
宁夏,2030,ssp585,median,27.75,-5.7960236966666665,9,21.953976303333334
宁夏,2031,ssp585,median,28.25,-5.7960236966666665,9,22.453976303333334
宁夏,2032,ssp585,median,30.49,-5.7960236966666665,9,24.693976303333333
宁夏,2033,ssp585,median,31.03,-5.7960236966666665,9,25.233976303333336
宁夏,2034,ssp585,median,28.23,-5.7960236966666665,9,22.433976303333335
宁夏,2035,ssp585,median,32.16,-5.7960236966666665,9,26.36397630333333
宁夏,2036,ssp585,median,30.83,-5.7960236966666665,9,25.033976303333333
宁夏,2037,ssp585,median,31.8,-5.7960236966666665,9,26.003976303333335
宁夏,2038,ssp585,median,30.18,-5.7960236966666665,9,24.383976303333334
宁夏,2039,ssp585,median,32.32,-5.7960236966666665,9,26.523976303333335
宁夏,2040,ssp585,median,34.98,-5.7960236966666665,9,29.18397630333333
宁夏,2041,ssp585,median,29.86,-5.7960236966666665,9,24.063976303333334
宁夏,2042,ssp585,median,29.17,-5.7960236966666665,9,23.373976303333336
宁夏,2043,ssp585,median,32.66,-5.7960236966666665,9,26.86397630333333
宁夏,2044,ssp585,median,30.24,-5.7960236966666665,9,24.443976303333333
宁夏,2045,ssp585,median,33.02,-5.7960236966666665,9,27.223976303333338
宁夏,2046,ssp585,median,28.29,-5.7960236966666665,9,22.493976303333334
宁夏,2047,ssp585,median,32.99,-5.7960236966666665,9,27.193976303333336
宁夏,2048,ssp585,median,29.1,-5.7960236966666665,9,23.303976303333336
宁夏,2049,ssp585,median,30.05,-5.7960236966666665,9,24.253976303333335
宁夏,2050,ssp585,median,31.03,-5.7960236966666665,9,25.233976303333336
青海,2024,ssp585,median,13.89,-5.755585355222221,9,8.13441464477778
青海,2025,ssp585,median,13.94,-5.755585355222221,9,8.184414644777778
青海,2026,ssp585,median,13.98,-5.755585355222221,9,8.224414644777779
青海,2027,ssp585,median,13.88,-5.755585355222221,9,8.12441464477778
青海,2028,ssp585,median,14.41,-5.755585355222221,9,8.654414644777779
青海,2029,ssp585,median,14.06,-5.755585355222221,9,8.30441464477778
青海,2030,ssp585,median,13.96,-5.755585355222221,9,8.20441464477778
青海,2031,ssp585,median,13.86,-5.755585355222221,9,8.104414644777778
青海,2032,ssp585,median,14.11,-5.755585355222221,9,8.354414644777778
青海,2033,ssp585,median,14.21,-5.755585355222221,9,8.45441464477778
青海,2034,ssp585,median,14.09,-5.755585355222221,9,8.334414644777778
青海,2035,ssp585,median,13.8,-5.755585355222221,9,8.04441464477778
青海,2036,ssp585,median,14.46,-5.755585355222221,9,8.70441464477778
青海,2037,ssp585,median,14.92,-5.755585355222221,9,9.164414644777779
青海,2038,ssp585,median,13.98,-5.755585355222221,9,8.224414644777779
青海,2039,ssp585,median,14.09,-5.755585355222221,9,8.334414644777778
青海,2040,ssp585,median,14.26,-5.755585355222221,9,8.504414644777778
青海,2041,ssp585,median,14.37,-5.755585355222221,9,8.614414644777778
青海,2042,ssp585,median,14.76,-5.755585355222221,9,9.004414644777778
青海,2043,ssp585,median,14.12,-5.755585355222221,9,8.364414644777778
青海,2044,ssp585,median,14.74,-5.755585355222221,9,8.984414644777779
青海,2045,ssp585,median,14.34,-5.755585355222221,9,8.584414644777778
青海,2046,ssp585,median,14.75,-5.755585355222221,9,8.994414644777779
青海,2047,ssp585,median,14.75,-5.755585355222221,9,8.994414644777779
青海,2048,ssp585,median,14.8,-5.755585355222221,9,9.04441464477778
青海,2049,ssp585,median,14.51,-5.755585355222221,9,8.754414644777778
青海,2050,ssp585,median,14.57,-5.755585355222221,9,8.814414644777779
陕西,2024,ssp585,median,43.62,-15.299106333333334,9,28.320893666666663
陕西,2025,ssp585,median,43.49,-15.299106333333334,9,28.190893666666668
陕西,2026,ssp585,median,42.74,-15.299106333333334,9,27.440893666666668
陕西,2027,ssp585,median,43.01,-15.299106333333334,9,27.710893666666664
陕西,2028,ssp585,median,45.89,-15.299106333333334,9,30.590893666666666
陕西,2029,ssp585,median,44.59,-15.299106333333334,9,29.29089366666667
陕西,2030,ssp585,median,44.24,-15.299106333333334,9,28.940893666666668
陕西,2031,ssp585,median,44.05,-15.299106333333334,9,28.750893666666663
陕西,2032,ssp585,median,44.03,-15.299106333333334,9,28.730893666666667
陕西,2033,ssp585,median,44.09,-15.299106333333334,9,28.79089366666667
陕西,2034,ssp585,median,45.04,-15.299106333333334,9,29.740893666666665
陕西,2035,ssp585,median,43.26,-15.299106333333334,9,27.960893666666664
陕西,2036,ssp585,median,46.12,-15.299106333333334,9,30.820893666666663
陕西,2037,ssp585,median,45.58,-15.299106333333334,9,30.280893666666664
陕西,2038,ssp585,median,45.62,-15.299106333333334,9,30.320893666666663
陕西,2039,ssp585,median,43.74,-15.299106333333334,9,28.440893666666668
陕西,2040,ssp585,median,48.09,-15.299106333333334,9,32.79089366666667
陕西,2041,ssp585,median,44.33,-15.299106333333334,9,29.030893666666664
陕西,2042,ssp585,median,43.3,-15.299106333333334,9,28.000893666666663
陕西,2043,ssp585,median,47.59,-15.299106333333334,9,32.29089366666667
陕西,2044,ssp585,median,46.0,-15.299106333333334,9,30.700893666666666
陕西,2045,ssp585,median,45.85,-15.299106333333334,9,30.550893666666667
陕西,2046,ssp585,median,46.91,-15.299106333333334,9,31.610893666666662
陕西,2047,ssp585,median,47.14,-15.299106333333334,9,31.840893666666666
陕西,2048,ssp585,median,44.59,-15.299106333333334,9,29.29089366666667
陕西,2049,ssp585,median,46.6,-15.299106333333334,9,31.300893666666667
陕西,2050,ssp585,median,44.9,-15.299106333333334,9,29.600893666666664
山东,2024,ssp585,median,55.97,0.7447007922222212,9,56.71470079222222
山东,2025,ssp585,median,55.66,0.7447007922222212,9,56.404700792222215
山东,2026,ssp585,median,52.14,0.7447007922222212,9,52.88470079222222
山东,2027,ssp585,median,57.63,0.7447007922222212,9,58.37470079222222
山东,2028,ssp585,median,53.53,0.7447007922222212,9,54.27470079222222
山东,2029,ssp585,median,54.0,0.7447007922222212,9,54.74470079222222
山东,2030,ssp585,median,52.15,0.7447007922222212,9,52.89470079222222
山东,2031,ssp585,median,53.48,0.7447007922222212,9,54.224700792222215
山东,2032,ssp585,median,54.63,0.7447007922222212,9,55.37470079222222
山东,2033,ssp585,median,55.1,0.7447007922222212,9,55.84470079222222
山东,2034,ssp585,median,53.75,0.7447007922222212,9,54.49470079222222
山东,2035,ssp585,median,54.97,0.7447007922222212,9,55.71470079222222
山东,2036,ssp585,median,55.36,0.7447007922222212,9,56.10470079222222
山东,2037,ssp585,median,48.93,0.7447007922222212,9,49.67470079222222
山东,2038,ssp585,median,58.89,0.7447007922222212,9,59.63470079222222
山东,2039,ssp585,median,51.57,0.7447007922222212,9,52.31470079222222
山东,2040,ssp585,median,55.93,0.7447007922222212,9,56.67470079222222
山东,2041,ssp585,median,53.24,0.7447007922222212,9,53.98470079222222
山东,2042,ssp585,median,54.69,0.7447007922222212,9,55.434700792222216
山东,2043,ssp585,median,58.9,0.7447007922222212,9,59.64470079222222
山东,2044,ssp585,median,54.58,0.7447007922222212,9,55.32470079222222
山东,2045,ssp585,median,59.16,0.7447007922222212,9,59.904700792222215
山东,2046,ssp585,median,54.24,0.7447007922222212,9,54.98470079222222
山东,2047,ssp585,median,57.85,0.7447007922222212,9,58.59470079222222
山东,2048,ssp585,median,56.25,0.7447007922222212,9,56.99470079222222
山东,2049,ssp585,median,56.68,0.7447007922222212,9,57.42470079222222
山东,2050,ssp585,median,58.12,0.7447007922222212,9,58.864700792222216
上海,2024,ssp585,median,59.1,35.832999709999996,9,94.93299970999999
上海,2025,ssp585,median,59.89,35.832999709999996,9,95.72299971
上海,2026,ssp585,median,64.99,35.832999709999996,9,100.82299970999999
上海,2027,ssp585,median,60.22,35.832999709999996,9,96.05299971
上海,2028,ssp585,median,63.77,35.832999709999996,9,99.60299971
上海,2029,ssp585,median,63.57,35.832999709999996,9,99.40299970999999
上海,2030,ssp585,median,63.3,35.832999709999996,9,99.13299970999999
上海,2031,ssp585,median,59.66,35.832999709999996,9,95.49299970999999
上海,2032,ssp585,median,65.03,35.832999709999996,9,100.86299971
上海,2033,ssp585,median,61.08,35.832999709999996,9,96.91299971
上海,2034,ssp585,median,59.24,35.832999709999996,9,95.07299971
上海,2035,ssp585,median,61.48,35.832999709999996,9,97.31299970999999
上海,2036,ssp585,median,57.9,35.832999709999996,9,93.73299971
上海,2037,ssp585,median,60.28,35.832999709999996,9,96.11299971
上海,2038,ssp585,median,61.32,35.832999709999996,9,97.15299970999999
上海,2039,ssp585,median,60.43,35.832999709999996,9,96.26299971
上海,2040,ssp585,median,57.88,35.832999709999996,9,93.71299970999999
上海,2041,ssp585,median,65.65,35.832999709999996,9,101.48299971
上海,2042,ssp585,median,63.21,35.832999709999996,9,99.04299971
上海,2043,ssp585,median,58.94,35.832999709999996,9,94.77299971
上海,2044,ssp585,median,58.84,35.832999709999996,9,94.67299971
上海,2045,ssp585,median,64.79,35.832999709999996,9,100.62299971
上海,2046,ssp585,median,65.48,35.832999709999996,9,101.31299971
上海,2047,ssp585,median,63.36,35.832999709999996,9,99.19299971
上海,2048,ssp585,median,64.18,35.832999709999996,9,100.01299971
上海,2049,ssp585,median,62.76,35.832999709999996,9,98.59299970999999
上海,2050,ssp585,median,64.16,35.832999709999996,9,99.99299970999999
山西,2024,ssp585,median,40.22,-8.449831373333334,9,31.770168626666667
山西,2025,ssp585,median,39.41,-8.449831373333334,9,30.960168626666665
山西,2026,ssp585,median,37.96,-8.449831373333334,9,29.51016862666667
