province,province_code,year,time_key,scenario,statistic,tas,source_file,data_stage,Province
Xizang Zizhiqu,CHN.147295928,1984,1984-07,historical,median,-4.55,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1985,1985-07,historical,median,-4.46,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1986,1986-07,historical,median,-4.51,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1987,1987-07,historical,median,-4.19,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1988,1988-07,historical,median,-4.35,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1989,1989-07,historical,median,-4.37,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1990,1990-07,historical,median,-4.28,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1991,1991-07,historical,median,-4.22,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1992,1992-07,historical,median,-4.85,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1993,1993-07,historical,median,-4.57,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1994,1994-07,historical,median,-4.51,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1995,1995-07,historical,median,-4.32,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1996,1996-07,historical,median,-4.28,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1997,1997-07,historical,median,-4.15,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1998,1998-07,historical,median,-4.21,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1999,1999-07,historical,median,-3.87,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2000,2000-07,historical,median,-4.18,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2001,2001-07,historical,median,-3.87,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2002,2002-07,historical,median,-3.77,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2003,2003-07,historical,median,-3.88,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2004,2004-07,historical,median,-3.92,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2005,2005-07,historical,median,-3.76,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2006,2006-07,historical,median,-3.87,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2007,2007-07,historical,median,-3.83,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2008,2008-07,historical,median,-3.83,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2009,2009-07,historical,median,-3.9,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2010,2010-07,historical,median,-3.64,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2011,2011-07,historical,median,-3.65,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2012,2012-07,historical,median,-3.6,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2013,2013-07,historical,median,-3.53,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2014,2014-07,historical,median,-3.45,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1950,1950-07,historical,p10,-5.38,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1951,1951-07,historical,p10,-5.48,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1952,1952-07,historical,p10,-5.47,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1953,1953-07,historical,p10,-5.32,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1954,1954-07,historical,p10,-5.63,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1955,1955-07,historical,p10,-5.72,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1956,1956-07,historical,p10,-5.26,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1957,1957-07,historical,p10,-5.45,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1958,1958-07,historical,p10,-5.56,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1959,1959-07,historical,p10,-5.46,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1960,1960-07,historical,p10,-5.55,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1961,1961-07,historical,p10,-5.16,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1962,1962-07,historical,p10,-5.48,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1963,1963-07,historical,p10,-5.71,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1964,1964-07,historical,p10,-5.62,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1965,1965-07,historical,p10,-5.57,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1966,1966-07,historical,p10,-5.31,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1967,1967-07,historical,p10,-5.73,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1968,1968-07,historical,p10,-5.78,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1969,1969-07,historical,p10,-5.62,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1970,1970-07,historical,p10,-5.73,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1971,1971-07,historical,p10,-5.23,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1972,1972-07,historical,p10,-5.43,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1973,1973-07,historical,p10,-5.4,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1974,1974-07,historical,p10,-5.39,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1975,1975-07,historical,p10,-5.35,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1976,1976-07,historical,p10,-5.6,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1977,1977-07,historical,p10,-5.47,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1978,1978-07,historical,p10,-5.3,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1979,1979-07,historical,p10,-5.1,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1980,1980-07,historical,p10,-5.34,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1981,1981-07,historical,p10,-5.23,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1982,1982-07,historical,p10,-5.28,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1983,1983-07,historical,p10,-5.86,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1984,1984-07,historical,p10,-5.28,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1985,1985-07,historical,p10,-5.34,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1986,1986-07,historical,p10,-5.21,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1987,1987-07,historical,p10,-5.06,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1988,1988-07,historical,p10,-5.1,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1989,1989-07,historical,p10,-4.98,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1990,1990-07,historical,p10,-5.22,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1991,1991-07,historical,p10,-5.14,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1992,1992-07,historical,p10,-5.61,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1993,1993-07,historical,p10,-5.41,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1994,1994-07,historical,p10,-5.25,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1995,1995-07,historical,p10,-5.08,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1996,1996-07,historical,p10,-5.1,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1997,1997-07,historical,p10,-4.84,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1998,1998-07,historical,p10,-5.0,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1999,1999-07,historical,p10,-4.94,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2000,2000-07,historical,p10,-4.77,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2001,2001-07,historical,p10,-4.61,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2002,2002-07,historical,p10,-4.54,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2003,2003-07,historical,p10,-4.7,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2004,2004-07,historical,p10,-4.55,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2005,2005-07,historical,p10,-4.59,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2006,2006-07,historical,p10,-4.58,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2007,2007-07,historical,p10,-4.65,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2008,2008-07,historical,p10,-4.54,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2009,2009-07,historical,p10,-4.8,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2010,2010-07,historical,p10,-4.44,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2011,2011-07,historical,p10,-4.29,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2012,2012-07,historical,p10,-4.34,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2013,2013-07,historical,p10,-4.46,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,2014,2014-07,historical,p10,-4.13,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1950,1950-07,historical,p90,-3.44,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1951,1951-07,historical,p90,-3.76,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1952,1952-07,historical,p90,-3.97,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1953,1953-07,historical,p90,-3.85,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1954,1954-07,historical,p90,-3.94,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1955,1955-07,historical,p90,-3.93,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1956,1956-07,historical,p90,-3.83,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1957,1957-07,historical,p90,-3.86,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1958,1958-07,historical,p90,-4.08,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1959,1959-07,historical,p90,-3.89,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1960,1960-07,historical,p90,-3.88,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1961,1961-07,historical,p90,-3.82,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1962,1962-07,historical,p90,-3.99,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1963,1963-07,historical,p90,-4.02,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1964,1964-07,historical,p90,-4.2,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1965,1965-07,historical,p90,-4.2,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1966,1966-07,historical,p90,-3.97,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1967,1967-07,historical,p90,-4.01,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1968,1968-07,historical,p90,-4.29,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1969,1969-07,historical,p90,-4.14,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1970,1970-07,historical,p90,-4.13,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1971,1971-07,historical,p90,-3.97,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1972,1972-07,historical,p90,-4.0,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1973,1973-07,historical,p90,-4.0,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1974,1974-07,historical,p90,-3.85,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1975,1975-07,historical,p90,-3.99,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1976,1976-07,historical,p90,-4.06,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1977,1977-07,historical,p90,-4.04,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1978,1978-07,historical,p90,-3.84,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1979,1979-07,historical,p90,-4.0,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1980,1980-07,historical,p90,-3.91,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1981,1981-07,historical,p90,-3.81,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1982,1982-07,historical,p90,-3.9,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1983,1983-07,historical,p90,-4.1,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1984,1984-07,historical,p90,-4.03,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1985,1985-07,historical,p90,-3.81,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1986,1986-07,historical,p90,-3.82,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1987,1987-07,historical,p90,-3.64,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
Xizang Zizhiqu,CHN.147295928,1988,1988-07,historical,p90,-3.7,tas_timeseries_CHNprov_1950-2014_median_p10_p90_historical.json,historical,西藏
