Province,Year,role_id,role_label,model_id,scheme_id,scheme_source,fe_label,scenario_id,scenario_label,scenario_family,scenario_description,statistic,baseline_pred,scenario_adjustment,scenario_pred,delta_vs_baseline,rx1day_baseline,rx1day_scenario,rx1day_delta,baseline_mode,baseline_mode_label
内蒙古,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,29.979943203443046,-0.07019032639974514,29.9097528770433,-0.07019032639974654,12.931681364238123,10.575886455222221,-2.355794909015902,lancet_ets,Lancet-like ETS baseline
北京,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,35.76044341101053,-0.34502027587820633,35.41542313513232,-0.3450202758782055,85.51864526557621,73.93874457111112,-11.579900694465096,lancet_ets,Lancet-like ETS baseline
吉林,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,30.383208273313116,-0.2733585720951066,30.10984970121801,-0.2733585720951055,43.92574370177605,34.751021692222224,-9.174722009553825,lancet_ets,Lancet-like ETS baseline
四川,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,29.173766644685863,0.1341808371409569,29.30794748182682,0.1341808371409563,15.418393935188469,19.921899606666667,4.503505671478198,lancet_ets,Lancet-like ETS baseline
天津,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,28.855126377909986,1.4097663632913688,30.264892741201354,1.409766363291368,23.534591889264505,70.85051976555556,47.315927876291056,lancet_ets,Lancet-like ETS baseline
宁夏,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,25.51294639342082,0.21808356768879666,25.731029961109616,0.21808356768879733,16.651113558278134,23.970642969999997,7.319529411721863,lancet_ets,Lancet-like ETS baseline
安徽,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,19.923774906098103,1.5277224831327683,21.451497389230873,1.52772248313277,0.39409082847862464,51.66897488666667,51.27488405818804,lancet_ets,Lancet-like ETS baseline
山东,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,26.049221862130043,-0.3365045785154264,25.712717283614616,-0.33650457851542726,66.69212283533625,55.398034125555554,-11.294088709780695,lancet_ets,Lancet-like ETS baseline
山西,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,29.552800061741905,0.016119778622732728,29.56891984036464,0.01611977862273406,31.23025230049783,31.77127973777778,0.5410274372799471,lancet_ets,Lancet-like ETS baseline
广东,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,30.227363841687712,2.1074547316818792,32.33481857336959,2.1074547316818766,-8.631537342966666,62.100875263333336,70.7324126063,lancet_ets,Lancet-like ETS baseline
广西,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,30.42963585157488,1.257481717900558,31.687117569475436,1.257481717900557,6.445867726925684,48.65067259333333,42.20480486640765,lancet_ets,Lancet-like ETS baseline
新疆,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,25.323679693872077,-0.0013524367156013235,25.322327257156473,-0.0013524367156030337,3.9681688680408773,3.9227770926666663,-0.04539177537421102,lancet_ets,Lancet-like ETS baseline
江苏,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,24.48060382742358,-0.025954214820458007,24.45464961260312,-0.025954214820458787,65.94019129570692,65.06909109888889,-0.8711001968180341,lancet_ets,Lancet-like ETS baseline
江西,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,29.672263369649695,-0.06055562943997305,29.61170774020972,-0.06055562943997472,52.036710167827735,50.004284178888895,-2.03242598893884,lancet_ets,Lancet-like ETS baseline
河北,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,28.61718234329627,-1.2547563585338972,27.362425984762375,-1.2547563585338963,82.19397863597658,40.08064488888889,-42.11333374708769,lancet_ets,Lancet-like ETS baseline
河南,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,20.759177746012945,-2.4855432008620997,18.273634545150845,-2.4855432008621,130.78396645835275,47.361786806666665,-83.4221796516861,lancet_ets,Lancet-like ETS baseline
浙江,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,20.42076457436648,2.1844166525795554,22.605181226946037,2.184416652579557,-14.404012986043568,58.91146926444445,73.31548225048802,lancet_ets,Lancet-like ETS baseline
海南,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,27.212778743264707,0.8656362211387728,28.07841496440348,0.8656362211387716,67.50588193236415,96.55919322777777,29.05331129541362,lancet_ets,Lancet-like ETS baseline
湖北,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,29.80911874474936,0.23134882253275044,30.04046756728211,0.2313488225327518,37.339883522154366,45.10463411222223,7.764750590067862,lancet_ets,Lancet-like ETS baseline
湖南,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,30.382399624793386,0.18342143633513372,30.56582106112852,0.1834214363351343,32.73558223131605,38.89174801777778,6.156165786461727,lancet_ets,Lancet-like ETS baseline
甘肃,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,28.760179756855663,0.05361877792029139,28.813798534775955,0.053618777920291905,8.398881438664631,10.19848617811111,1.7996047394464796,lancet_ets,Lancet-like ETS baseline
福建,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,21.884734623855326,0.6146822331735075,22.499416857028834,0.6146822331735073,36.12441289967077,56.754966280000005,20.630553380329232,lancet_ets,Lancet-like ETS baseline
西藏,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,28.19774283428031,0.26164543822947106,28.45938827250978,0.26164543822947195,-0.5629474846893467,8.218647116222222,8.781594600911568,lancet_ets,Lancet-like ETS baseline
贵州,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,19.382641036551693,0.07865143223881133,19.461292468790504,0.07865143223881077,34.739959623708856,37.379734264444444,2.639774640735588,lancet_ets,Lancet-like ETS baseline
辽宁,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,18.81700783666134,-0.3363365344056393,18.4806713022557,-0.33633653440563904,62.220191963655544,50.93174331111111,-11.288448652544432,lancet_ets,Lancet-like ETS baseline
重庆,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,29.712679948108168,0.09497927404395062,29.807659222152118,0.09497927404395057,43.86207973077786,47.04986502444444,3.187785293666586,lancet_ets,Lancet-like ETS baseline
陕西,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,31.853071955908835,-0.07810131929084181,31.774970636617994,-0.07810131929084108,31.38664933461126,28.765338111111113,-2.621311223500147,lancet_ets,Lancet-like ETS baseline
青海,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,25.122361507963134,0.04960545749828274,25.17196696546142,0.04960545749828427,5.951731028433,7.616636867,1.6649058385670008,lancet_ets,Lancet-like ETS baseline
黑龙江,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,28.704012042104328,-0.12087029391570452,28.583141748188623,-0.12087029391570425,26.89610696780329,22.839342486666666,-4.056764481136625,lancet_ets,Lancet-like ETS baseline
上海,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p90,28.629659469950855,-0.6923481362593608,27.937311333691493,-0.692348136259362,115.39469490289476,92.15744415444443,-23.23725074845032,lancet_ets,Lancet-like ETS baseline
云南,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p90,29.920048155908628,0.1803148249700981,30.100362980878725,0.18031482497009677,20.84046911840916,26.89236784111111,6.051898722701949,lancet_ets,Lancet-like ETS baseline
内蒙古,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p90,29.979943203443046,-0.15679374051180764,29.823149462931237,-0.15679374051180872,12.931681364238123,7.6692197885555515,-5.262461575682572,lancet_ets,Lancet-like ETS baseline
北京,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p90,35.76044341101053,-0.6180726304639443,35.142370780546585,-0.6180726304639421,85.51864526557621,64.77430012666667,-20.744345138909537,lancet_ets,Lancet-like ETS baseline
吉林,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p90,30.383208273313116,-0.30881432764327893,30.074393945669836,-0.30881432764327954,43.92574370177605,33.561021692222226,-10.364722009553823,lancet_ets,Lancet-like ETS baseline
四川,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p90,29.173766644685863,0.1136555631541531,29.287422207840017,0.11365556315415404,15.418393935188469,19.233010717777777,3.814616782589308,lancet_ets,Lancet-like ETS baseline
天津,2050,main_model,主模型,方案A_平衡主线组 | Province: No / Year: Yes,方案A_平衡主线组,curated,Province: No / Year: Yes,ssp119,SSP1-1.9（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p90,28.855126377909986,1.2555288608647253,30.11065523877471,1.2555288608647253,23.534591889264505,65.67385309888888,42.13926120962438,lancet_ets,Lancet-like ETS baseline
