Province,Year,role_id,role_label,model_id,scheme_id,scheme_source,fe_label,scenario_id,scenario_label,scenario_family,scenario_description,statistic,baseline_pred,scenario_adjustment,scenario_pred,delta_vs_baseline,rx1day_baseline,rx1day_scenario,rx1day_delta
天津,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-0.49829511315487485,-0.005403426818576854,-0.5036985399734517,-0.005403426818576862,23.534591889264505,71.15940865444445,47.62481676517994
宁夏,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-1.3529955500401327,-0.0010841029083751958,-1.354079652948508,-0.0010841029083752396,16.651113558278134,26.206198525555553,9.55508496727742
安徽,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-2.110490105587253,-0.00587214295645109,-2.1163622485437044,-0.005872142956451221,0.39409082847862464,52.15008599777778,51.755995169299155
山东,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-0.7013765329005172,0.001132020520180547,-0.7002445123803366,0.0011320205201805766,66.69212283533625,56.71470079222222,-9.977422043114032
山西,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-0.5277752171930432,-0.00021039246762151397,-0.5279856096606648,-0.00021039246762155628,31.23025230049783,33.084613071111114,1.8543607706132832
广东,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,5.138247925257774,-0.008282597542265376,5.129965327715508,-0.00828259754226579,-8.631537342966666,64.36976415222222,73.00130149518888
广西,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-0.21951454013270338,-0.004948458016419057,-0.22446299814912243,-0.0049484580164190495,6.445867726925684,50.06067259333334,43.61480486640765
新疆,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-1.615751391681955,1.3974597949953183e-05,-1.615737417084005,1.3974597949939493e-05,3.9681688680408773,3.8449993148888892,-0.12316955315198808
江苏,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-2.104716146646079,0.00012177724845887859,-2.10459436939762,0.0001217772484589652,65.94019129570692,64.86686887666667,-1.0733224190402524
江西,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-0.6696433778417789,0.0002236618721544745,-0.6694197159696244,0.0002236618721545014,52.036710167827735,50.06539529,-1.9713148778277372
河北,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-1.1361417754568208,0.004634642166820013,-1.1315071332900009,0.004634642166819969,82.19397863597658,41.345089333333334,-40.848889302643244
河南,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-2.2559194618414597,0.009184690005400368,-2.2467347718360595,0.009184690005400231,130.78396645835275,49.83178680666667,-80.95217965168608
浙江,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-1.4879430267400584,-0.008388840154949473,-1.4963318668950079,-0.00838884015494945,-14.404012986043568,59.53369148666667,73.93770447271024
海南,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-0.9911133450735643,-0.0030231547370434915,-0.9941364998106078,-0.0030231547370435097,67.50588193236415,94.15141545,26.645533517635855
湖北,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-0.5704373498512617,-0.0012591688195295475,-0.5716965186707913,-0.001259168819529588,37.339883522154366,48.43796744555556,11.098083923401191
湖南,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-0.37044290573900596,-0.0009227366732958412,-0.3713656424123018,-0.0009227366732958431,32.73558223131605,40.868414684444446,8.132832453128394
甘肃,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-0.6137079405339085,-0.0003265887561340029,-0.6140345292900425,-0.0003265887561340053,8.398881438664631,11.277375067,2.8784936283353684
福建,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-0.7942639869408353,-0.0021459358723842966,-0.7964099228132197,-0.002145935872384319,36.12441289967077,55.03829961333333,18.913886713662556
西藏,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-0.6786811404925376,-0.001090766520050677,-0.6797719070125883,-0.00109076652005069,-0.5629474846893467,9.050869338444445,9.613816823133792
贵州,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-2.419957974837712,-0.000413592666242213,-2.4203715675039543,-0.00041359266624230173,34.739959623708856,38.385289820000004,3.645330196291148
辽宁,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-0.6382590150455132,0.0012443345680879009,-0.6370146804774253,0.0012443345680879236,62.220191963655544,51.252854422222214,-10.96733754143333
重庆,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-0.6470435131980381,-0.00045017784681175083,-0.6474936910448499,-0.0004501778468117834,43.86207973077786,47.829865024444445,3.967785293666587
陕西,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-0.3893963084600473,3.179100529281506e-05,-0.3893645174547545,3.179100529282497e-05,31.38664933461126,31.10644922222222,-0.2802001123890392
青海,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-1.2654143900796568,-0.00030386824246198533,-1.265718258322119,-0.0003038682424620909,5.951731028433,8.629970200333332,2.6782391719003327
黑龙江,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,-0.6749505041806803,0.0003144164249953043,-0.674636087755685,0.00031441642499530076,26.89610696780329,24.12489804222222,-2.771208925581071
上海,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-1.7640466118732165,0.0021305594640120707,-1.7619160524092046,0.002130559464011972,115.39469490289476,96.61633304333334,-18.778361859561414
云南,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.48168433776130315,-0.0009086375537486494,-0.4825929753150518,-0.000908637553748648,20.84046911840916,28.849034507777777,8.008565389368616
内蒙古,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.46071879805893956,0.00019240186760953725,-0.46052639619133,0.00019240186760954847,12.931681364238123,11.235886455222222,-1.695794909015902
北京,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,0.782759245415179,0.002703950185185805,0.7854631956003648,0.002703950185185766,85.51864526557621,61.686522348888886,-23.832122916687325
吉林,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.20868201626635804,0.000250648088014528,-0.2084313681783435,0.0002506480880145323,43.92574370177605,41.71657724777778,-2.2091664539982716
四川,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.5517558030277114,-0.0009514297391950845,-0.5527072327669065,-0.0009514297391950421,15.418393935188469,23.80412182888889,8.38572789370042
天津,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.49829511315487485,-0.004928036887283928,-0.5032231500421588,-0.0049280368872839375,23.534591889264505,66.96940865444444,43.43481676517993
宁夏,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-1.3529955500401327,-0.0012211352221687274,-1.3542166852623014,-0.0012211352221687122,16.651113558278134,27.413976303333328,10.762862745055195
安徽,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-2.110490105587253,-0.006340977524066679,-2.11683108311132,-0.006340977524066815,0.39409082847862464,56.282308220000004,55.88821739152138
山东,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.7013765329005172,0.0008447191005527084,-0.7005318137999644,0.0008447191005527266,66.69212283533625,59.24692301444445,-7.445199820891801
山西,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.5277752171930432,0.00016679307319748124,-0.5276084241198458,0.00016679307319744652,31.23025230049783,29.76016862666667,-1.4700836738311622
广东,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,5.138247925257774,-0.008143548193494204,5.13010437706428,-0.00814354819349461,-8.631537342966666,63.14420859666667,71.77574593963334
广西,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.21951454013270338,-0.005007330224828974,-0.22452187035753235,-0.005007330224828965,6.445867726925684,50.579561482222225,44.13369375529654
新疆,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-1.615751391681955,9.629483797495457e-05,-1.61565509684398,9.629483797501948e-05,3.9681688680408773,3.1194437593333326,-0.8487251087075447
江苏,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-2.104716146646079,-7.110172127810789e-05,-2.1047872483673573,-7.110172127822167e-05,65.94019129570692,66.56686887666667,0.6266775809597505
江西,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.6696433778417789,0.0003445579061268738,-0.669298819935652,0.0003445579061268633,52.036710167827735,48.999839734444436,-3.0368704333832994
河北,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-1.1361417754568208,0.004630482032178628,-1.1315112934246423,0.004630482032178529,82.19397863597658,41.381756,-40.812222635976575
河南,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-2.2559194618414597,0.009949398391298771,-2.245970063450161,0.009949398391298825,130.78396645835275,43.09178680666666,-87.69217965168609
浙江,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-1.4879430267400584,-0.008407875922550965,-1.4963509026626094,-0.00840787592255099,-14.404012986043568,59.70146926444444,74.10548225048801
海南,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.9911133450735643,-0.0038713179451418203,-0.9949846630187061,-0.003871317945141839,67.50588193236415,101.62697100555556,34.12108907319141
湖北,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.5704373498512617,-0.0008821093433966552,-0.5713194591946583,-0.0008821093433966087,37.339883522154366,45.11463411222223,7.77475059006786
湖南,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.37044290573900596,-0.0009374862415698464,-0.3713803919805758,-0.0009374862415698626,32.73558223131605,40.99841468444445,8.262832453128397
甘肃,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.6137079405339085,-0.0003710895903282229,-0.6140790301242368,-0.0003710895903282774,8.398881438664631,11.669597289222224,3.2707158505575933
福建,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.7942639869408353,-0.0021929580003005682,-0.796456944941136,-0.0021929580003006155,36.12441289967077,55.45274405777777,19.328331158106998
西藏,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.6786811404925376,-0.00191106943252033,-0.6805922099250579,-0.0019110694325202848,-0.5629474846893467,16.280869338444447,16.843816823133793
贵州,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-2.419957974837712,-0.0007587577767911456,-2.4207167326145034,-0.0007587577767913523,34.739959623708856,41.42751204222222,6.687552418513363
辽宁,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.6382590150455132,0.0017978846047644397,-0.6364611304407487,0.001797884604764488,62.220191963655544,46.37396553333333,-15.846226430322211
重庆,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.6470435131980381,-0.0007473123119555915,-0.6477908255099937,-0.0007473123119555725,43.86207973077786,50.448753913333334,6.586674182555477
陕西,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.3893963084600473,0.0005289901272814895,-0.38886731833276583,0.0005289901272814701,31.38664933461126,26.724227000000006,-4.662422334611254
青海,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-1.2654143900796568,-0.00040156837419150465,-1.2658159584538484,-0.0004015683741915854,5.951731028433,9.491081311444445,3.539350283011445
黑龙江,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp126,SSP1-2.6（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,-0.6749505041806803,7.161583956168596e-05,-0.6748788883411185,7.16158395617228e-05,26.89610696780329,26.264898042222224,-0.6312089255810669
上海,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,median,-1.7640466118732165,0.0017995135983066301,-1.7622470982749099,0.0017995135983066568,115.39469490289476,99.53411082111111,-15.860584081783642
云南,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,median,-0.48168433776130315,-0.001079707332789885,-0.48276404509409304,-0.001079707332789892,20.84046911840916,30.356812285555556,9.516343167146395
内蒙古,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,median,-0.46071879805893956,0.00018080391648809754,-0.46053799414245145,0.00018080391648811478,12.931681364238123,11.338108677444444,-1.5935726867936797
北京,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,median,0.782759245415179,0.0008152490579965711,0.7835744944731756,0.0008152490579965699,85.51864526557621,78.33318901555556,-7.18545625002065
吉林,2050,robust_strict_fe,稳健性模型 3,方案A_平衡主线组 | Province: Yes / Year: Yes,方案A_平衡主线组,curated,Province: Yes / Year: Yes,ssp245,SSP2-4.5（rx1day）,rx1day_ssp,将未来 R1xday 路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,median,-0.20868201626635804,0.0008316802262614354,-0.20785033604009662,0.0008316802262614276,43.92574370177605,36.59546613666667,-7.330277565109377
